Date,Time,Name,Open,High,Low,Close,Volume
2024-10-26,14:05:28,AAPL,516.75,517.65,515.66,517.23,9185
2024-10-26,14:05:31,AAPL,574.29,579.26,573.14,575.72,5664
2024-10-26,14:05:33,AAPL,502.82,504.14,498.66,502.76,6930
2024-10-26,14:05:35,AAPL,538.96,540.65,537.91,538.89,2576
2024-10-26,14:05:38,AAPL,578.12,580.08,575.36,575.94,2312
2024-10-26,14:05:38,AAPL,532.37,533.0,530.76,531.84,8704
2024-10-26,14:05:40,AAPL,538.56,541.78,534.03,541.04,9055
2024-10-26,14:05:41,AAPL,559.57,564.02,556.67,561.51,5491
2024-10-26,14:05:43,AAPL,549.95,552.92,547.44,549.01,1866
2024-10-26,14:05:45,AAPL,596.55,598.1,595.03,596.55,5217
2024-10-26,14:05:48,AAPL,515.54,516.5,514.27,514.3,7822
2024-10-26,14:05:48,AAPL,593.53,598.13,590.66,595.2,8858
2024-10-26,14:05:50,AAPL,526.32,530.18,522.37,523.34,2814
2024-10-26,14:05:51,AAPL,590.89,595.1,588.87,590.88,4135
2024-10-26,14:05:51,AAPL,561.45,563.13,560.01,560.24,6775
2024-10-26,14:05:52,AAPL,565.96,568.13,563.38,563.53,5000
2024-10-26,14:05:53,AAPL,513.57,518.43,511.19,517.82,7582
2024-10-26,14:05:54,AAPL,523.52,524.71,521.21,523.96,9920
2024-10-26,14:05:58,AAPL,505.68,510.34,504.6,510.27,7914
2024-10-26,14:06:00,AAPL,580.55,585.19,575.87,576.59,5113
2024-10-26,14:06:01,AAPL,587.58,589.36,582.85,585.94,9691
2024-10-26,14:06:04,AAPL,563.82,565.55,560.19,560.81,4353
2024-10-26,14:06:06,AAPL,524.77,525.89,519.88,525.13,2392
2024-10-26,14:06:07,AAPL,559.53,563.94,558.95,559.31,2213
2024-10-26,14:06:11,AAPL,510.0,511.46,507.82,508.28,2779
2024-10-26,14:06:13,AAPL,504.19,506.99,502.87,506.33,2969
2024-10-26,14:06:15,AAPL,589.23,590.79,587.77,587.89,6385
2024-10-26,14:06:18,AAPL,516.88,520.93,513.29,515.17,3125
2024-10-26,14:06:20,AAPL,514.9,516.97,511.25,513.98,2307
2024-10-26,14:06:22,AAPL,547.67,548.2,546.2,547.86,1171
2024-10-26,14:06:22,AAPL,596.34,599.38,593.28,596.54,4310
2024-10-26,14:06:23,AAPL,536.14,537.79,534.59,536.21,3345
2024-10-26,14:06:23,AAPL,537.91,540.84,534.2,534.88,8322
2024-10-26,14:06:26,AAPL,564.98,568.08,561.97,563.1,8738
2024-10-26,14:06:29,AAPL,565.3,568.76,562.54,567.44,5203
2024-10-26,14:06:29,AAPL,501.46,506.09,498.45,499.44,5343
2024-10-26,14:06:32,AAPL,569.69,574.43,566.1,570.34,6183
2024-10-26,14:06:36,AAPL,597.57,598.65,593.23,597.43,1988
2024-10-26,14:06:39,AAPL,565.71,570.66,560.78,564.37,3181
2024-10-26,14:06:40,AAPL,584.13,584.89,581.37,584.55,7405
2024-10-26,14:06:44,AAPL,536.53,541.05,531.58,540.16,4727
2024-10-26,14:06:46,AAPL,533.14,536.53,528.73,535.41,9749
2024-10-26,14:06:50,AAPL,582.7,586.71,581.29,584.85,4891
2024-10-26,14:06:53,AAPL,586.0,589.99,585.3,587.05,6047
2024-10-26,14:06:57,AAPL,567.48,569.74,565.77,566.19,8774
2024-10-26,14:06:59,AAPL,592.36,594.42,589.07,593.0,3671
2024-10-26,14:07:02,AAPL,544.37,548.91,540.7,547.12,5259
2024-10-26,14:07:03,AAPL,563.85,567.89,560.57,565.23,2295
2024-10-26,14:07:05,AAPL,520.05,524.44,519.48,519.62,1442
2024-10-26,14:07:07,AAPL,526.04,530.06,521.69,521.74,5290
2024-10-26,14:07:10,AAPL,531.72,535.81,529.11,533.0,8008
2024-10-26,14:07:13,AAPL,582.38,586.09,580.6,581.39,4290
2024-10-26,14:07:16,AAPL,563.45,564.22,561.18,561.71,6409
2024-10-26,14:07:20,AAPL,558.55,560.2,555.71,559.91,8174
2024-10-26,14:07:21,AAPL,545.37,548.08,542.23,547.14,7261
2024-10-26,14:07:22,AAPL,524.83,528.34,521.74,525.94,8012
2024-10-26,14:07:23,AAPL,590.62,592.7,587.27,591.88,5765
2024-10-26,14:07:24,AAPL,598.2,601.37,597.38,600.75,4610
2024-10-26,14:07:27,AAPL,587.09,588.53,586.16,586.92,1628
2024-10-26,14:07:29,AAPL,581.0,583.94,577.5,582.1,5742
2024-10-26,14:07:29,AAPL,581.93,586.27,579.67,584.81,5550
2024-10-26,14:07:31,AAPL,531.92,532.99,529.89,530.78,4104
2024-10-26,14:07:34,AAPL,510.12,513.02,507.82,508.0,8016
2024-10-26,14:07:35,AAPL,535.15,537.52,530.61,534.44,3993
2024-10-26,14:07:37,AAPL,581.38,584.68,577.19,584.26,7861
2024-10-26,14:07:38,AAPL,564.77,565.68,560.82,562.93,7678
2024-10-26,14:07:40,AAPL,567.54,570.25,566.04,567.98,7997
2024-10-26,14:07:41,AAPL,540.8,544.22,536.11,544.17,5746
2024-10-26,14:07:41,AAPL,557.23,562.18,556.61,561.76,7928
2024-10-26,14:07:43,AAPL,505.11,507.77,504.6,505.13,3718
2024-10-26,14:07:46,AAPL,522.24,526.96,520.65,522.51,7077
2024-10-26,14:07:47,AAPL,533.63,537.55,532.97,536.67,9012
2024-10-26,14:07:48,AAPL,500.93,505.85,498.15,502.29,6580
2024-10-26,14:07:48,AAPL,571.52,574.81,568.57,570.02,8238
2024-10-26,14:07:48,AAPL,540.27,544.79,538.12,544.43,2127
2024-10-26,14:07:49,AAPL,516.68,520.19,514.83,515.93,7292
2024-10-26,14:07:50,AAPL,518.45,522.95,516.84,521.35,6508
2024-10-26,14:07:53,AAPL,502.38,506.18,501.31,505.95,5275
2024-10-26,14:07:54,AAPL,546.67,550.82,544.19,544.47,8584
2024-10-26,14:07:57,AAPL,566.64,569.76,566.07,566.22,5003
2024-10-26,14:08:00,AAPL,560.58,562.13,558.92,561.1,5030
2024-10-26,14:08:01,AAPL,558.8,562.88,554.85,555.15,5308
2024-10-26,14:08:03,AAPL,522.57,523.34,521.07,522.49,1426
2024-10-26,14:08:04,AAPL,538.86,543.67,535.42,539.11,4200
2024-10-26,14:08:06,AAPL,504.86,505.62,503.66,504.74,9794
2024-10-26,14:08:08,AAPL,544.25,545.62,542.9,545.12,5801
2024-10-26,14:08:11,AAPL,587.96,589.22,584.12,588.21,5736
2024-10-26,14:08:14,AAPL,582.14,586.34,577.88,583.57,5847
2024-10-26,14:08:17,AAPL,578.46,580.04,577.35,578.56,7963
2024-10-26,14:08:19,AAPL,528.87,532.51,524.6,527.1,9784
2024-10-26,14:08:21,AAPL,503.54,504.61,503.02,504.2,9554
2024-10-26,14:08:24,AAPL,531.36,534.91,528.46,533.24,8709
2024-10-26,14:08:28,AAPL,564.49,566.99,560.36,564.53,6205
2024-10-26,14:08:30,AAPL,540.07,544.86,536.19,539.74,2591
2024-10-26,14:08:33,AAPL,515.05,516.71,512.69,516.05,1577
2024-10-26,14:08:36,AAPL,538.68,541.41,535.75,539.86,5327
2024-10-26,14:08:37,AAPL,574.88,577.43,570.54,570.91,9671
2024-10-26,14:08:38,AAPL,587.58,592.32,583.97,585.05,9677
2024-10-26,14:08:40,AAPL,540.73,542.55,537.52,542.2,5172
2024-10-26,14:08:40,AAPL,573.87,575.39,572.66,574.33,5803
2024-10-26,14:08:43,AAPL,543.49,545.76,541.99,543.76,4821
2024-10-26,14:08:45,AAPL,538.82,539.73,536.07,538.11,9175
2024-10-26,14:08:47,AAPL,592.59,596.07,590.18,593.28,2593
2024-10-26,14:08:47,AAPL,501.97,506.76,497.04,504.53,2030
2024-10-26,14:08:48,AAPL,545.24,546.64,542.93,543.87,6830
2024-10-26,14:08:51,AAPL,534.87,535.57,531.99,533.58,1368
2024-10-26,14:08:52,AAPL,512.99,515.38,510.98,513.17,6646
2024-10-26,14:08:53,AAPL,514.06,518.31,509.64,513.14,1877
2024-10-26,14:08:57,AAPL,558.25,561.76,555.99,556.63,8403
2024-10-26,14:09:00,AAPL,548.36,551.32,543.46,549.05,8192
2024-10-26,14:09:02,AAPL,590.98,593.5,590.09,590.32,1017
2024-10-26,14:09:03,AAPL,561.81,562.54,557.84,559.28,4293
2024-10-26,14:09:03,AAPL,516.69,520.84,514.77,516.78,6156
2024-10-26,14:09:06,AAPL,510.03,514.11,508.84,509.45,3460
2024-10-26,14:09:10,AAPL,581.44,582.98,578.16,582.1,3634
2024-10-26,14:09:12,AAPL,573.29,576.27,569.64,571.42,6294
2024-10-26,14:09:13,AAPL,517.01,520.25,516.15,518.4,1069
2024-10-26,14:09:14,AAPL,544.04,545.28,539.42,545.1,3294
2024-10-26,14:09:17,AAPL,568.95,573.47,566.99,568.33,8149
2024-10-26,14:09:20,AAPL,565.78,567.38,565.2,566.67,8910
2024-10-26,14:09:22,AAPL,500.35,501.13,495.8,496.78,3699
2024-10-26,14:09:23,AAPL,514.75,518.09,511.22,515.51,2496
2024-10-26,14:09:24,AAPL,565.05,566.66,561.69,562.01,3108
2024-10-26,14:09:26,AAPL,512.16,516.3,511.19,513.42,4492
2024-10-26,14:09:29,AAPL,518.86,523.48,516.71,518.05,2492
2024-10-26,14:09:31,AAPL,582.65,584.15,579.48,580.79,4918
2024-10-26,14:09:34,AAPL,562.01,564.04,558.14,561.65,2104
2024-10-26,14:09:37,AAPL,569.25,570.4,566.13,570.18,4660
2024-10-26,14:09:38,AAPL,550.96,552.26,548.85,552.19,7759
2024-10-26,14:09:39,AAPL,501.35,502.93,500.18,500.8,7614
2024-10-26,14:09:40,AAPL,558.66,563.32,556.94,562.74,3323
2024-10-26,14:09:43,AAPL,534.25,538.51,529.4,535.22,7430
2024-10-26,14:09:46,AAPL,595.31,599.28,591.78,594.03,5117
2024-10-26,14:09:47,AAPL,542.01,545.81,540.28,545.01,5802
2024-10-26,14:09:50,AAPL,598.07,600.11,595.8,597.48,2307
2024-10-26,14:09:50,AAPL,569.64,571.76,566.32,567.33,1094
2024-10-26,14:09:53,AAPL,527.08,529.62,526.34,528.98,2972
2024-10-26,14:09:53,AAPL,520.9,525.46,518.73,524.06,4644
2024-10-26,14:09:55,AAPL,540.16,542.7,536.72,541.8,6283
2024-10-26,14:09:57,AAPL,534.79,536.57,530.84,534.46,3521
2024-10-26,14:09:57,AAPL,542.67,547.05,537.83,544.89,1250
2024-10-26,14:09:57,AAPL,545.25,549.64,542.76,545.99,4057
2024-10-26,14:09:58,AAPL,582.08,586.78,578.83,583.92,6830
2024-10-26,14:10:00,AAPL,508.84,510.7,508.3,510.29,8002
2024-10-26,14:10:03,AAPL,505.98,508.55,501.73,505.43,2029
2024-10-26,14:10:03,AAPL,501.03,503.8,496.92,500.38,3642
2024-10-26,14:10:06,AAPL,572.16,577.02,571.56,572.6,7098
2024-10-26,14:10:08,AAPL,592.51,597.15,589.73,596.36,9468
2024-10-26,14:10:09,AAPL,539.2,542.61,536.59,538.67,6568
2024-10-26,14:10:10,AAPL,574.43,578.2,571.24,572.52,7990
2024-10-26,14:10:11,AAPL,512.98,515.71,510.62,510.73,7655
2024-10-26,14:10:12,AAPL,570.8,573.03,569.69,570.99,4877
2024-10-26,14:10:16,AAPL,545.5,547.69,543.39,545.58,2718
2024-10-26,14:10:16,AAPL,559.12,563.15,555.59,561.91,4771
2024-10-26,14:10:18,AAPL,539.21,543.89,538.47,538.54,4438
2024-10-26,14:10:20,AAPL,558.84,560.22,556.62,557.36,5124
2024-10-26,14:10:24,AAPL,531.63,532.89,530.96,531.21,5869
2024-10-26,14:10:27,AAPL,513.29,518.21,508.34,510.44,4795
2024-10-26,14:10:28,AAPL,592.63,593.21,590.69,592.38,2706
2024-10-26,14:10:28,AAPL,575.47,579.92,572.45,578.08,9593
2024-10-26,14:10:31,AAPL,561.12,563.9,557.99,563.38,8289
2024-10-26,14:10:33,AAPL,500.52,501.05,498.59,499.77,7909
2024-10-26,14:10:36,AAPL,508.56,509.65,504.04,507.47,9136
2024-10-26,14:10:37,AAPL,508.91,510.81,505.34,510.0,2119
2024-10-26,14:10:40,AAPL,587.36,588.65,586.13,588.08,6389
2024-10-26,14:10:42,AAPL,579.61,582.57,577.25,578.52,1665
2024-10-26,14:10:43,AAPL,501.12,504.23,496.48,502.77,1303
2024-10-26,14:10:45,AAPL,588.16,588.96,585.31,585.39,8275
2024-10-26,14:10:45,AAPL,513.97,516.85,509.81,515.15,7389
2024-10-26,14:10:48,AAPL,542.49,543.75,540.08,541.4,3010
2024-10-26,14:10:49,AAPL,520.78,522.73,520.21,521.06,8790
2024-10-26,14:10:51,AAPL,588.57,589.41,584.78,588.37,3031
2024-10-26,14:10:52,AAPL,567.74,570.1,566.82,567.37,6718
2024-10-26,14:10:52,AAPL,574.66,575.31,570.92,573.43,2804
2024-10-26,14:10:53,AAPL,552.85,555.01,549.6,550.26,4509
2024-10-26,14:10:55,AAPL,575.16,578.79,572.58,572.73,7712
2024-10-26,14:10:57,AAPL,569.6,574.12,568.93,573.65,7595
2024-10-26,14:10:58,AAPL,554.85,556.56,551.79,554.32,7626
2024-10-26,14:11:00,AAPL,549.76,554.08,546.93,551.29,5585
2024-10-26,14:11:01,AAPL,584.63,587.22,580.44,585.03,5026
2024-10-26,14:11:01,AAPL,537.74,541.4,536.31,536.92,1189
2024-10-26,14:11:04,AAPL,549.22,550.49,546.4,547.6,5400
2024-10-26,14:11:05,AAPL,569.21,570.15,565.03,568.68,7754
2024-10-26,14:11:05,AAPL,533.35,535.62,528.89,533.64,7129
2024-10-26,14:11:09,AAPL,551.38,554.85,548.82,550.11,3170
2024-10-26,14:11:12,AAPL,593.37,597.6,591.27,596.44,6927
2024-10-26,14:11:15,AAPL,548.88,552.44,544.96,548.89,7180
2024-10-26,14:11:16,AAPL,571.54,572.23,569.42,569.86,7795
2024-10-26,14:11:17,AAPL,549.01,551.68,545.83,550.59,6521
2024-10-26,14:11:21,AAPL,504.63,508.19,502.36,503.43,9720
2024-10-26,14:11:24,AAPL,538.8,540.74,534.88,536.07,7354
2024-10-26,14:11:26,AAPL,552.53,554.11,548.32,548.46,9528
2024-10-26,14:11:27,AAPL,549.82,554.18,548.99,553.95,2701
2024-10-26,14:11:30,AAPL,518.05,520.89,517.2,519.78,7472
2024-10-26,14:11:31,AAPL,582.74,584.37,581.28,583.57,1429
2024-10-26,14:11:32,AAPL,527.79,528.67,526.44,528.35,2120
2024-10-26,14:11:32,AAPL,588.41,592.27,583.76,585.33,6863
2024-10-26,14:11:32,AAPL,594.36,597.58,589.44,593.89,7525
2024-10-26,14:11:36,AAPL,544.6,549.23,540.4,543.73,5841
2024-10-26,14:11:40,AAPL,520.55,525.43,518.32,522.23,3286
2024-10-26,14:11:41,AAPL,521.21,525.92,519.75,519.77,6229
2024-10-26,14:11:43,AAPL,526.45,527.93,522.44,522.76,2116
2024-10-26,14:11:47,AAPL,548.97,550.51,544.15,548.39,4669
2024-10-26,14:11:47,AAPL,553.7,558.64,551.23,552.16,2481
2024-10-26,14:11:48,AAPL,587.29,589.68,583.68,588.89,7081
2024-10-26,14:11:48,AAPL,565.7,568.05,563.8,564.67,7556
2024-10-26,14:11:51,AAPL,540.33,545.26,537.5,542.71,9013
2024-10-26,14:11:52,AAPL,523.35,528.01,521.22,523.5,7951
2024-10-26,14:11:55,AAPL,546.49,549.54,543.85,548.62,8890
2024-10-26,14:11:56,AAPL,568.86,569.62,566.69,568.34,5520
2024-10-26,14:11:57,AAPL,585.57,586.26,585.06,585.09,4176
2024-10-26,14:11:59,AAPL,580.63,583.87,579.22,581.64,8445
2024-10-26,14:12:02,AAPL,506.14,507.07,501.62,502.8,3295
2024-10-26,14:12:04,AAPL,577.9,578.95,574.73,576.38,3404
2024-10-26,14:12:06,AAPL,547.67,551.53,543.58,548.21,7660
2024-10-26,14:12:10,AAPL,525.69,526.31,521.27,524.34,8342
2024-10-26,14:12:14,AAPL,577.61,578.17,574.85,577.55,8362
2024-10-26,14:12:16,AAPL,589.17,589.87,588.2,589.64,9072
2024-10-26,14:12:16,AAPL,529.16,529.86,527.07,529.69,5222
2024-10-26,14:12:18,AAPL,599.25,600.89,597.59,600.79,8081
2024-10-26,14:12:20,AAPL,567.94,570.34,564.72,569.19,2754
2024-10-26,14:12:21,AAPL,529.06,530.38,525.07,529.15,8529
2024-10-26,14:12:23,AAPL,525.84,530.1,521.35,529.75,2312
2024-10-26,14:12:24,AAPL,575.64,577.87,574.79,576.94,2211
2024-10-26,14:12:27,AAPL,561.48,563.93,558.96,559.32,5999
2024-10-26,14:12:28,AAPL,581.61,586.17,580.95,584.51,1805
2024-10-26,14:12:30,AAPL,505.68,507.97,502.71,507.43,6074
2024-10-26,14:12:33,AAPL,552.05,555.3,547.3,553.27,4300
2024-10-26,14:12:37,AAPL,575.01,576.14,570.85,571.87,7797
2024-10-26,14:12:38,AAPL,501.16,505.15,500.13,502.49,5776
2024-10-26,14:12:39,AAPL,557.24,558.01,556.45,557.88,9392
2024-10-26,14:12:39,AAPL,516.88,521.64,514.3,520.62,5103
2024-10-26,14:12:40,AAPL,587.76,588.35,585.07,588.31,8567
2024-10-26,14:12:40,AAPL,580.24,582.42,578.56,581.85,7055
2024-10-26,14:12:44,AAPL,527.95,529.75,525.98,529.3,5935
2024-10-26,14:12:48,AAPL,586.94,589.35,585.18,586.67,9530
2024-10-26,14:12:49,AAPL,506.18,508.96,501.23,506.73,2143
2024-10-26,14:12:51,AAPL,590.25,592.34,588.36,588.69,9331
2024-10-26,14:12:53,AAPL,547.29,550.72,543.72,546.95,6681
2024-10-26,14:12:55,AAPL,566.87,568.18,565.82,565.98,7697
2024-10-26,14:12:57,AAPL,583.25,585.43,579.01,585.36,7507
2024-10-26,14:13:01,AAPL,513.61,516.01,509.85,513.64,3063
2024-10-26,14:13:03,AAPL,550.35,552.46,548.57,549.11,1838
2024-10-26,14:13:07,AAPL,547.96,549.16,547.32,548.09,1850
2024-10-26,14:13:09,AAPL,513.59,516.3,508.9,512.1,1885
2024-10-26,14:13:12,AAPL,571.19,571.87,566.22,570.4,5753
2024-10-26,14:13:15,AAPL,574.9,579.38,574.03,577.9,5259
2024-10-26,14:13:16,AAPL,530.23,532.84,528.06,531.88,5491
2024-10-26,14:13:17,AAPL,541.03,543.0,536.14,541.32,9499
2024-10-26,14:13:19,AAPL,586.23,587.37,583.53,583.98,1487
2024-10-26,14:13:21,AAPL,542.16,545.18,537.41,540.92,7620
2024-10-26,14:13:21,AAPL,549.66,553.68,547.75,551.02,1903
2024-10-26,14:13:23,AAPL,592.95,594.55,588.67,591.02,6982
2024-10-26,14:13:25,AAPL,529.02,529.73,525.52,526.17,8415
2024-10-26,14:13:27,AAPL,587.99,592.82,586.01,590.05,7211
2024-10-26,14:13:30,AAPL,535.61,540.06,532.21,535.37,6203
2024-10-26,14:13:32,AAPL,517.75,519.36,516.41,519.27,1260
2024-10-26,14:13:34,AAPL,525.43,528.48,524.52,526.5,8389
2024-10-26,14:13:37,AAPL,570.44,571.77,567.73,570.26,2169
2024-10-26,14:13:38,AAPL,529.73,530.26,527.36,527.97,4649
2024-10-26,14:13:39,AAPL,583.65,587.45,581.49,584.48,9445
2024-10-26,14:13:41,AAPL,587.19,591.55,583.88,589.99,2262
2024-10-26,14:13:44,AAPL,514.02,518.94,512.27,514.89,8446
2024-10-26,14:13:47,AAPL,539.32,543.33,536.64,539.7,8744
2024-10-26,14:13:47,AAPL,559.35,564.07,558.31,559.03,5797
2024-10-26,14:13:51,AAPL,523.44,524.82,518.94,523.17,5201
2024-10-26,14:13:53,AAPL,518.77,522.36,514.51,514.7,9325
2024-10-26,14:13:55,AAPL,560.2,562.18,556.03,556.3,8943
2024-10-26,14:13:58,AAPL,542.22,543.92,541.58,541.89,6197
2024-10-26,14:13:58,AAPL,531.12,534.99,526.6,534.55,1819
2024-10-26,14:14:01,AAPL,541.35,546.17,540.22,540.65,5536
2024-10-26,14:14:02,AAPL,589.82,591.5,588.47,590.53,9022
2024-10-26,14:14:02,AAPL,501.5,502.11,498.44,501.11,2111
2024-10-26,14:14:05,AAPL,568.34,571.67,566.03,566.12,8529
2024-10-26,14:14:06,AAPL,549.83,550.54,547.16,549.5,8659
2024-10-26,14:14:08,AAPL,549.81,551.42,544.86,550.74,8531
2024-10-26,14:14:11,AAPL,556.93,560.95,555.17,558.55,2384
2024-10-26,14:14:13,AAPL,597.37,599.35,596.57,597.96,9560
2024-10-26,14:14:15,AAPL,586.67,590.09,583.78,587.24,3795
2024-10-26,14:14:15,AAPL,584.66,587.71,581.22,585.87,3401
2024-10-26,14:14:16,AAPL,511.45,514.0,506.62,507.82,2632
2024-10-26,14:14:20,AAPL,512.35,515.45,508.93,513.89,6949
2024-10-26,14:14:21,AAPL,555.54,558.53,550.57,554.13,8364
2024-10-26,14:14:23,AAPL,532.81,533.76,529.45,532.62,8613
2024-10-26,14:14:26,AAPL,558.34,561.62,555.16,561.11,7458
2024-10-26,14:14:28,AAPL,543.76,544.67,541.1,543.96,2478
2024-10-26,14:14:28,AAPL,589.94,591.71,587.08,589.2,7318
2024-10-26,14:14:30,AAPL,586.89,591.54,582.47,582.54,5178
2024-10-26,14:14:32,AAPL,525.27,526.13,524.3,525.25,5971
2024-10-26,14:14:33,AAPL,569.75,570.55,565.63,567.78,6823
2024-10-26,14:14:35,AAPL,572.59,577.5,569.6,571.68,9265
2024-10-26,14:14:38,AAPL,580.37,585.0,577.82,584.26,2872
2024-10-26,14:14:41,AAPL,518.0,519.17,513.54,517.16,4259
2024-10-26,14:14:44,AAPL,558.63,562.94,556.14,559.04,2416
2024-10-26,14:14:48,AAPL,532.99,534.61,531.2,534.45,9590
2024-10-26,14:14:48,AAPL,508.11,511.09,506.96,508.7,3595
2024-10-26,14:14:49,AAPL,501.86,504.97,500.39,501.31,5995
2024-10-26,14:14:50,AAPL,522.82,525.7,519.37,524.65,7479
2024-10-26,14:14:53,AAPL,543.9,548.88,539.36,541.34,6196
2024-10-26,14:14:56,AAPL,584.2,585.16,583.27,584.97,3894
2024-10-26,14:14:56,AAPL,515.5,519.75,512.73,516.58,5934
2024-10-26,14:14:58,AAPL,571.57,574.66,570.43,573.05,8204
2024-10-26,14:14:59,AAPL,530.22,534.64,526.63,529.45,6966
2024-10-26,14:15:02,AAPL,592.27,594.79,590.54,591.69,3018
2024-10-26,14:15:03,AAPL,565.57,567.7,564.28,564.71,2083
2024-10-26,14:15:05,AAPL,513.01,513.73,510.61,511.98,7431
2024-10-26,14:15:07,AAPL,582.33,586.44,578.21,582.49,3829
2024-10-26,14:15:08,AAPL,549.74,551.58,545.5,547.53,1195
2024-10-26,14:15:11,AAPL,566.13,569.83,562.59,566.84,4760
2024-10-26,14:15:13,AAPL,558.83,560.96,555.17,557.08,5451
2024-10-26,14:15:15,AAPL,586.68,591.28,586.02,586.03,2979
2024-10-26,14:15:18,AAPL,597.68,599.21,593.29,596.28,7613
2024-10-26,14:15:18,AAPL,547.11,547.96,544.25,544.3,1257
2024-10-26,14:15:21,AAPL,567.28,570.58,566.1,567.29,6744
2024-10-26,14:15:23,AAPL,548.39,551.15,545.37,548.73,2800
2024-10-26,14:15:25,AAPL,530.0,532.79,526.18,529.21,2459
2024-10-26,14:15:29,AAPL,547.75,552.33,546.47,551.22,8565
2024-10-26,14:15:31,AAPL,511.39,515.87,508.91,514.23,2337
2024-10-26,14:15:34,AAPL,571.37,574.47,568.29,570.63,4464
2024-10-26,14:15:37,AAPL,575.54,579.47,574.43,575.44,3629
2024-10-26,14:15:38,AAPL,553.0,556.28,551.11,553.0,5948
2024-10-26,14:15:38,AAPL,528.61,529.7,526.71,528.36,1717
2024-10-26,14:15:41,AAPL,531.35,534.35,530.48,533.89,4486
2024-10-26,14:15:41,AAPL,569.59,573.35,567.13,572.18,5621
2024-10-26,14:15:42,AAPL,545.63,549.1,542.05,546.3,8090
2024-10-26,14:15:45,AAPL,590.79,595.03,587.66,589.86,3338
2024-10-26,14:15:47,AAPL,516.92,520.4,513.34,519.95,3230
2024-10-26,14:15:50,AAPL,521.52,525.44,520.12,522.59,9879
2024-10-26,14:15:53,AAPL,536.12,538.26,535.01,537.18,3039
2024-10-26,14:15:53,AAPL,585.9,590.4,581.83,585.51,2900
2024-10-26,14:15:55,AAPL,588.53,589.95,586.84,589.5,3924
2024-10-26,14:15:58,AAPL,576.94,578.06,573.68,576.96,4886
2024-10-26,14:16:01,AAPL,585.28,586.82,581.99,582.98,8385
2024-10-26,14:16:01,AAPL,572.08,575.02,569.99,572.77,8625
2024-10-26,14:16:02,AAPL,599.98,601.74,599.33,600.62,8266
2024-10-26,14:16:04,AAPL,599.02,601.76,598.26,598.69,8871
2024-10-26,14:16:07,AAPL,537.73,539.45,535.2,536.98,7027
2024-10-26,14:16:10,AAPL,567.99,569.68,563.99,566.07,9459
2024-10-26,14:16:12,AAPL,547.88,551.15,544.29,544.37,8117
2024-10-26,14:16:14,AAPL,566.73,570.54,563.76,565.8,3345
2024-10-26,14:16:16,AAPL,526.25,528.4,525.75,526.69,3480
2024-10-26,14:16:19,AAPL,598.36,601.07,595.78,596.95,5652
2024-10-26,14:16:20,AAPL,505.42,510.31,501.13,508.54,1240
2024-10-26,14:16:22,AAPL,578.61,582.57,575.44,577.06,7414
2024-10-26,14:16:26,AAPL,567.0,570.52,563.75,568.88,7544
2024-10-26,14:16:27,AAPL,586.17,587.15,583.25,585.62,7408
2024-10-26,14:16:29,AAPL,522.2,524.89,519.06,522.78,6960
2024-10-26,14:16:32,AAPL,530.72,534.72,528.73,529.41,1423
2024-10-26,14:16:34,AAPL,552.18,555.71,548.23,548.91,2535
2024-10-26,14:16:37,AAPL,542.61,547.37,538.44,540.23,8525
2024-10-26,14:16:37,AAPL,513.9,518.49,509.82,511.95,7372
2024-10-26,14:16:41,AAPL,585.56,586.91,581.61,583.11,3959
2024-10-26,14:16:42,AAPL,540.59,543.22,538.07,542.93,4692
2024-10-26,14:16:43,AAPL,527.57,529.0,525.5,528.95,7638
2024-10-26,14:16:46,AAPL,520.01,521.53,518.69,520.61,2492
2024-10-26,14:16:49,AAPL,598.58,600.45,597.84,598.21,6160
2024-10-26,14:16:53,AAPL,552.46,553.32,549.74,553.25,4035
2024-10-26,14:16:54,AAPL,590.31,594.54,589.61,591.34,1867
2024-10-26,14:16:56,AAPL,501.85,505.39,499.36,504.06,2122
2024-10-26,14:16:59,AAPL,557.7,562.39,556.88,561.14,9113
2024-10-26,14:17:03,AAPL,515.51,518.67,514.88,516.32,6363
2024-10-26,14:17:07,AAPL,522.9,526.75,521.32,526.53,5015
2024-10-26,14:17:10,AAPL,548.33,551.81,543.63,546.59,9381
2024-10-26,14:17:11,AAPL,502.4,504.47,498.93,499.47,2903
2024-10-26,14:17:12,AAPL,538.92,539.48,535.26,536.96,7763
2024-10-26,14:17:13,AAPL,516.74,521.51,513.65,516.12,9789
2024-10-26,14:17:14,AAPL,538.39,540.31,534.27,539.17,8502
2024-10-26,14:17:14,AAPL,510.92,514.3,507.84,509.69,5776
2024-10-26,14:17:15,AAPL,599.79,603.16,598.81,600.96,6899
2024-10-26,14:17:19,AAPL,583.6,584.28,581.73,584.1,2414
2024-10-26,14:17:19,AAPL,508.9,510.3,504.93,507.44,5716
2024-10-26,14:17:19,AAPL,554.32,555.03,552.56,554.99,8676
2024-10-26,14:17:20,AAPL,543.74,546.75,539.34,544.71,8825
2024-10-26,14:17:23,AAPL,527.19,530.21,524.39,528.28,6390
2024-10-26,14:17:25,AAPL,528.53,530.1,524.36,528.76,2782
2024-10-26,14:17:27,AAPL,514.84,519.61,514.2,516.67,2383
2024-10-26,14:17:28,AAPL,511.9,515.62,510.58,511.66,5544
